MATRICULA,NOME,EST_CIVIL,GRAU_INSTRUCAO,NASC_DT,SEXO,LOCALIZACAO,FUNCAO_LOCALIZACAO,LOCALIZACAO_DT,POSSE_BANCO_DT
6538906,Marcela Rios,1,8,4071990,2,9897,12381,2023-01-03,1998-06-29
6565062,Marcelo Viana,3,8,22041991,1,9897,12331,2022-10-31,2005-03-14
6661767,Maria Clara Pereira,1,8,4041984,2,9897,12381,2023-08-01,2002-03-11
6665766,Maria Clara Souza,3,8,14091977,2,9897,12381,2023-12-05,2007-08-27
6774468,Maria Helena Rios,8,8,9121968,2,9897,12331,2022-12-30,2007-09-03
6833685,Maria Julia Moreira,1,8,8121977,2,9897,12381,2016-11-03,2011-08-08
7388820,Miguel Campos,2,8,14111984,1,9897,12060,2019-11-11,2000-06-12
7389331,Miguel da Luz,1,8,17091990,1,9897,12331,2021-02-18,2008-05-05
7483916,Natália da Cunha,1,8,13121994,2,9897,12381,2023-08-01,2000-03-27
7796043,Otto das Neves,2,8,29101979,1,9897,12051,2022-12-05,2009-12-01
7958481,Pedro Pereira,1,8,2031990,1,9897,12060,2022-06-20,2015-09-14
7964324,Pedro Vasconcelos,1,8,12101987,1,9897,12051,2023-11-06,2005-01-31
8142891,Raul Guerra,2,8,14011981,1,9897,12330,2017-11-20,2009-10-19
8188426,Ravi Lucca Nascimento,3,8,24031983,1,9897,12331,2023-08-11,2016-01-11
8192546,Ravi Lucca Porto,1,8,25061969,1,9897,12381,2008-07-31,2009-07-06
8265774,Rebeca da Rosa,2,8,27111986,2,9897,12331,2014-06-13,2005-02-21
8281584,Renan Almeida,8,8,15081980,1,9897,12331,2023-05-02,2000-03-20
8387767,Sabrina Moreira,2,8,7081981,2,9897,12060,2023-07-24,2000-03-13
8446139,Sara Pimenta,2,8,13041975,2,9897,12331,2014-06-13,2006-05-08
8567148,Anthony Vasconcelos,1,8,5121977,1,9897,12331,2021-03-22,2013-09-16
8568438,Antony Almeida,2,8,1021970,1,9897,12010,2023-01-02,2000-04-24
8583374,Augusto Teixeira,1,8,25011988,1,9897,12331,2021-10-18,2005-05-16
8812864,Luiz Gustavo da Cunha,8,8,13121989,1,9897,12422,2019-01-07,2013-07-01
8839873,Pedro Henrique Pinto,1,8,15041982,1,9897,12392,2023-11-28,2009-12-01
8891348,Théo Sousa,2,8,13051984,1,9897,12331,2020-11-19,2015-04-06
9128224,Melina Pastor,3,7,12091970,2,9897,12331,2015-04-27,2010-10-18
9260577,Isabel Monteiro,1,8,16071990,2,9897,12392,2022-02-14,2008-10-01
9413320,Stella Costela,3,8,26061986,2,9897,12050,2021-02-09,2000-03-20
9455141,Thales da Mata,2,8,23101978,1,9897,12381,2020-11-18,2009-12-01
9657693,Valentim Pacheco,2,8,6031970,1,9897,12330,2024-01-12,2002-09-23
9748596,Vitor Gabriel Andrade,3,8,21021981,1,9897,12331,2016-09-05,2010-01-11
9877155,Yago Ferreira,3,8,9071986,1,9897,12381,2023-10-25,2003-05-05
9881205,Yago Melo,1,8,22031971,1,9897,12381,2022-03-16,2009-12-07
9919757,Yasmin Gonçalves,1,8,29071979,2,9897,12381,2022-12-01,2008-10-01
803797,Alícia Fernandes,8,8,21111987,2,9903,12331,2023-08-21,2008-05-05
823664,Alícia Sales,1,8,16051973,2,9903,12392,2022-09-19,2000-05-29
856713,Amanda Farias,3,8,12031979,2,9903,12381,2016-12-30,2001-06-18
894895,Ana Beatriz Macedo,2,8,9061992,2,9903,12331,2024-02-01,2015-03-16
908514,Ana Carolina Brito,2,8,14121984,2,9903,12392,2023-04-05,2004-06-14
1075108,Ana Laura Freitas,3,8,2041982,2,9903,12381,2023-03-29,2013-09-16
1275453,André Fernandes,2,8,4071972,1,9903,4007,2023-07-28,2000-03-13
1308219,Anthony Aragão,2,8,17061989,1,9903,7140,2023-08-02,2014-11-03
1360888,Anthony Silva,5,8,20051989,1,9903,12331,2020-02-05,1998-08-24
1385973,Antonella Machado,1,8,3111985,2,9903,12381,2022-10-03,2007-09-17
1500381,Arthur Miguel Pimenta,8,8,4041986,1,9903,12392,2017-03-31,2009-12-01
1549548,Asafe Pereira,1,8,30111988,1,9903,12381,2024-04-05,2000-06-26
1560349,Augusto Albuquerque,1,8,20071968,1,9903,12381,2023-11-28,2022-02-14
1657777,Ayla Viana,3,8,22041988,2,9903,12331,2019-05-02,2002-09-09
1687409,Bárbara Rocha,2,8,11021985,2,9903,12381,2024-03-04,2000-04-24
1708361,Bella Caldeira,4,8,1021972,2,9903,12331,2017-01-02,1993-03-12
1713457,Bella Câmara,1,8,17041982,2,9903,12051,2019-03-08,2005-01-31
1733720,Benicio Freitas,1,8,9041986,1,9903,12381,2017-01-09,2010-08-02
1749468,Benicio Monteiro,2,8,12081989,1,9903,12392,2014-03-10,2018-04-02
1834197,Benjamin Sales,1,6,1061979,1,9903,12330,2022-07-04,2000-02-28
1890995,Bernardo Santos,2,8,6081983,1,9903,12331,2022-10-03,2008-09-22
1956610,Brayan Câmara,2,8,6071979,1,9903,12381,2020-11-23,1981-12-16
1963900,Brayan Gomes,2,8,17021993,1,9903,4007,2023-07-27,2000-06-26
1969134,Brayan Rocha,1,8,12071965,1,9903,12392,2023-11-07,2004-05-17
1978204,Brenda Costa,3,8,22121989,2,9903,12331,2023-07-17,2010-04-26
2053529,Bruna Martins,8,8,4051980,2,9903,12381,2023-09-18,2013-07-15
2086684,Bryan Barbosa,1,8,29121985,1,9903,12051,2021-05-07,2012-09-10
2188275,Caleb da Cunha,1,8,16051979,1,9903,12331,2023-05-30,2010-01-25
2292082,Camila Rocha,2,8,11061970,2,9903,12051,2023-10-25,2000-03-13
2457472,Cauê da Rocha,2,8,29121989,1,9903,12331,2023-12-14,2014-03-17
2469244,Cauê Santos,1,8,5062000,1,9903,12010,2021-02-01,2000-08-21
2599919,Daniel Lima,2,8,27121956,1,9903,12331,2020-05-25,2000-12-04
2611428,Daniel Montenegro,1,8,10051981,1,9903,12381,2022-10-03,2011-03-21
2722253,Dante Cavalcanti,2,8,28101982,1,9903,12330,2011-03-17,2007-08-20
2738112,Dante Pastor,8,8,23051983,1,9903,12051,2024-03-22,2023-10-25
2855687,Davi Sales,2,8,6091976,1,9903,12381,2013-07-08,2009-12-01
2906177,Diogo Gonçalves,1,8,14111970,1,9903,12051,2019-04-08,1987-02-16
2908734,Diogo Sampaio,2,8,5011986,1,9903,12331,2023-08-04,2000-04-10
2935473,Dom Moreira,2,8,19051984,1,9903,12331,2024-01-23,2009-12-01
3277490,Noah Alves,1,8,16101977,1,9903,12331,2017-01-27,2015-01-12
3385721,Vinicius Martins,2,8,26021982,1,9903,12331,2019-08-28,2003-05-26
3454569,Cecilia Costela,8,8,26081987,2,9903,12392,2017-02-21,2008-10-01
3571122,Maria Cecília Moreira,1,8,31101979,2,9903,12392,2019-01-08,2005-06-20
3810892,Emanuella Rios,2,8,25041974,2,9903,12051,2024-06-10,2000-12-11
3868417,Emilly Pereira,1,8,22111984,2,9903,12330,2023-07-03,2002-10-21
3972349,Erick Fernandes,3,8,4041985,1,9903,12392,2020-05-11,2009-09-14
4153834,Fernanda Sampaio,2,8,19091983,2,9903,12331,2023-12-04,2004-01-12
4183632,Francisco Dias,3,8,4111980,1,9903,12331,2024-03-05,1987-06-25
4383582,Guilherme Barbosa,1,8,30061981,1,9903,12381,2024-04-29,2000-02-21
4393205,Guilherme da Rocha,1,8,25081980,1,9903,12331,2023-12-11,2000-02-28
4411977,Gustavo Cavalcante,8,8,28091979,1,9903,12331,2024-05-13,2003-02-03
4447678,Heitor Albuquerque,2,8,9111992,1,9903,12051,2019-10-07,2007-12-10
4463203,Heitor Correia,8,8,17031981,1,9903,12331,2023-09-25,2015-06-15
4464615,Heitor Garcia,2,8,3061978,1,9903,12392,2020-08-27,2004-08-16
4495172,Helena Moura,1,8,6101977,2,9903,12331,2016-11-03,2004-07-26
4605850,Henrique Fonseca,2,8,12101983,1,9903,12381,2020-02-17,2015-01-12
4685991,Igor Camargo,2,8,15041984,1,9903,12331,2021-11-01,1999-03-15
4687939,Igor Casa Grande,1,8,30041986,1,9903,4007,2022-07-07,2004-01-19
4762941,Isabel Nunes,2,8,7091979,2,9903,12331,2021-03-24,2009-12-01
4780703,Isabela Lima,2,8,23071983,2,9903,12331,2023-11-27,1998-11-23
4782059,Isabela Novaes,1,8,2091973,2,9903,12392,2023-09-18,1983-01-25
4919180,Isaque Porto,3,8,8041987,1,9903,12381,2023-09-01,1992-08-21
4966268,Jade Jesus,8,8,22091982,2,9903,12392,2017-04-10,1987-04-14
5200937,João Vitor da Mata,3,8,4071981,1,9903,12051,2017-08-24,2003-01-06
5215075,João Vitor Pacheco,3,8,22071985,1,9903,12392,2024-03-04,2009-10-19
5248406,José Andrade,1,8,16031977,1,9903,12331,2022-03-17,2023-09-13
5307446,José Pedro Cirino,2,8,29081985,1,9903,12392,2019-06-05,2000-09-11
5724838,Leonardo Pereira,2,8,21011970,1,9903,12331,2020-11-17,2003-12-08
5739003,Letícia Costa,1,8,22051979,2,9903,12392,2024-01-16,2011-05-23
5779118,Levi Lima,1,8,22031984,1,9903,12331,2020-09-01,2024-03-05
5790047,Levi Sampaio,1,8,22101970,1,9903,12381,2020-11-23,2000-03-13
5810071,Liam Gonçalves,2,8,15021975,1,9903,12331,2014-11-27,1987-10-07
5843067,Lívia Barros,1,8,3031982,2,9903,12331,2024-01-08,2009-02-09
5919465,Luan Ferreira,2,8,16041979,1,9903,12381,2020-11-19,2009-12-01
5936455,Luan Pires,2,8,14041993,1,9903,12331,2021-05-07,2011-09-19
6038759,Lucas Gabriel Oliveira,3,8,2111970,1,9903,12331,2015-07-01,2002-02-18
6053140,Lucas Novaes,3,6,16101981,1,9903,12381,2020-03-16,1999-08-09
6154960,Luísa Costela,3,8,27071982,2,9903,12331,2022-06-15,2003-11-10
6173665,Luiz Felipe Guerra,2,8,8101980,1,9903,12331,2021-02-18,2004-08-23
6195260,Luiz Fernando Cardoso,1,8,17091981,1,9903,12331,2017-07-17,2005-06-27
6272576,Luiz Miguel Mendonça,2,8,9051980,1,9903,12381,2023-11-06,2003-07-21
6319686,Luiza Fernandes,1,8,13031972,2,9903,12051,2009-06-01,2003-05-26
6341410,Luiza Novais,8,8,28021978,2,9903,12331,2020-08-05,2013-09-16
6353761,Luna Correia,2,8,4101989,2,9903,12392,2020-11-19,2000-03-20
6524059,Marcela Fernandes,2,8,21121985,2,9903,12381,2022-01-21,2001-02-19
6628117,Maria Alice Vieira,1,8,18061975,2,9903,12381,2022-10-10,2009-09-21
6639467,Maria Cecília Leão,8,8,12051988,2,9903,12392,2022-03-14,2006-03-13
6683861,Maria Eduarda Garcia,3,8,12011973,2,9903,12051,2005-07-18,2015-10-19
6711924,Maria Fernanda Gomes,2,8,23021976,2,9903,12051,2023-06-19,2002-04-15
6747658,Maria Helena Campos,2,8,7111982,2,9903,12392,2008-08-21,2015-01-05
6958078,Maria Luiza Pereira,1,8,28031988,2,9903,12083,2015-03-03,2003-09-29
7053847,Mariana Moreira,3,8,3051988,2,9903,12331,2024-04-15,1998-09-14
7067051,Mariane Cunha,1,8,16011986,2,9903,12392,2021-12-20,2007-04-09
7319865,Melina Campos,3,8,3051984,2,9903,12331,2021-08-09,2007-07-23
7406122,Milena Casa Grande,8,8,23091988,2,9903,12331,2024-01-31,2009-12-01
7414695,Milena Novais,3,8,1041985,2,9903,12331,2023-07-21,2003-02-24
7479980,Natália Castro,3,8,22091991,2,9903,12392,2020-11-23,2000-05-08
7507757,Nathan Andrade,2,8,29031973,1,9903,12331,2020-09-14,2005-08-22
7515076,Nathan Mendonça,2,8,2111990,1,9903,12331,2022-08-30,2000-03-20
7548895,Nicolas Porto,1,8,21091977,1,9903,12381,2013-06-17,2000-06-26
7632499,Noah Farias,1,8,2011975,1,9903,12392,2023-01-16,2008-05-26
7634112,Noah Marques,3,8,6091985,1,9903,12331,2021-06-14,2003-05-05
7636000,Noah Melo,1,8,12021979,1,9903,12331,2020-09-14,2010-10-18
7796550,Otto Dias,1,8,25081966,1,9903,12083,2021-10-13,2009-12-07
7830889,Paulo Gomes,1,8,15011975,1,9903,12381,2020-11-13,2007-12-10
7909934,Pedro Lucas Melo,3,8,10081981,1,9903,12392,2020-11-10,2007-08-27
8003025,Pietra Pinto,8,8,26051959,2,9903,12331,2022-02-14,2001-12-17
8082959,Rafael Cavalcanti,1,8,26101988,1,9903,12381,2023-02-16,2011-09-12
8087628,Rafael Moreira,3,8,10091980,1,9903,12010,2023-10-05,2007-10-15
8140474,Raul da Rocha,2,8,7081987,1,9903,12331,2016-02-15,2000-07-17
8151731,Raul Moreira,1,8,16111977,1,9903,12392,2015-07-01,2008-08-04
8191797,Ravi Lucca Peixoto,1,8,28051957,1,9903,12331,2023-10-25,2009-12-01
8212885,Ravi Silva,1,8,1041984,1,9903,12330,2019-01-03,2009-07-20
8233630,Ravy Moraes,3,8,5081981,1,9903,12331,2019-08-29,2015-08-10
8327474,Rodrigo Guerra,1,8,21021989,1,9903,12381,2023-11-07,2022-08-22
8355095,Sabrina Aragão,1,8,24021993,2,9903,12381,2020-09-01,2011-05-30
8483007,Sarah Vasconcelos,8,8,14011988,2,9903,12392,2022-09-26,2000-05-22
8492812,Sofia da Rocha,1,8,28061978,2,9903,12331,1996-09-17,2009-12-07
8554777,Sophie Rodrigues,2,8,28041982,2,9903,12392,2024-01-02,2003-09-29
8606134,Benjamin Viana,2,8,18011987,1,9903,12331,2011-08-02,2005-09-19
8617233,Bernardo Costa,2,8,8121989,1,9903,12331,2012-04-16,2006-02-06
8728949,Gustavo Barros,2,8,3121984,1,9903,12331,2013-05-27,2009-12-01
8774592,José Miguel Nunes,2,8,22121992,1,9903,12331,2017-02-20,2003-02-03
8818021,Marcos Vinicius Cavalcante,3,8,22041985,1,9903,12331,2023-10-16,2015-07-27
8952498,Ana Julia Montenegro,1,8,19111977,2,9903,12392,2011-12-19,2005-01-03
9166512,Yasmin Cavalcante,2,8,21091980,2,9903,12331,2023-12-11,2015-03-09
9170531,Zoe Moreira,1,8,10021980,2,9903,12331,2018-03-01,2010-09-20
9223171,Brenda Casa Grande,1,8,24051978,2,9903,12331,2023-12-05,2003-05-05
9237700,Clara Novais,1,8,3071979,2,9903,12381,2023-08-15,2005-01-31
9512307,Theo Lopes,4,8,16111971,1,9903,12381,2024-02-21,2011-03-28
9665724,Valentina da Cruz,8,8,1101990,2,9903,12331,2019-06-07,2004-06-14
9701936,Vinicius Aragão,1,8,12081992,1,9903,12381,2024-02-09,2010-02-22
9722318,Vinicius Vasconcelos,1,8,15101998,1,9903,12381,2022-12-27,2001-10-22
9844278,Vitória Fogaça,1,8,11111989,2,9903,12331,2024-03-05,2010-09-13
9946751,Yuri Moraes,2,8,17031971,1,9903,3003,2023-06-26,1998-07-13
9985939,Zoe Novaes,3,8,2121980,2,9903,12051,2021-10-06,2011-01-31
9993702,Zoe Sousa,8,8,10041986,2,9903,12051,2012-02-07,2010-02-22
750289,Alice Dias,1,8,28061983,2,9958,12381,2018-08-07,1999-03-15
785719,Alícia Araújo,2,8,19121973,2,9958,12010,2021-02-18,2003-03-10
851713,Amanda Albuquerque,1,8,14121976,2,9958,12381,2021-02-22,2002-08-19
858983,Amanda Gonçalves,1,8,24011978,2,9958,12331,2020-11-18,1993-03-17
878040,Ana Beatriz Cirino,3,8,30081982,2,9958,12381,2023-05-22,1993-08-27
911746,Ana Carolina Cavalcante,2,8,23091982,2,9958,12051,2023-10-05,2014-09-29
934517,Ana Cecília da Mata,2,8,6091992,2,9958,12331,2024-01-22,2000-03-20
954721,Ana Cecília Rios,5,8,23031972,2,9958,12051,2022-09-14,2015-08-24
1118389,Ana Lívia Rodrigues,2,8,2071976,2,9958,12392,2023-07-31,2011-05-16
1127435,Ana Liz Azevedo,1,8,31101976,2,9958,12381,2024-02-01,2005-09-26
1335544,Anthony Gabriel Araújo,2,8,29121978,1,9958,12392,2018-01-02,2000-04-03
1406141,Antônio Oliveira,3,8,8021979,1,9958,12331,2021-10-04,2006-12-11
1416569,Antônio Sousa,2,8,29041982,1,9958,12051,2024-01-29,2014-03-31
1595740,Aurora Andrade,1,8,27091984,2,9958,12381,2008-01-25,2003-11-17
2029228,Breno Oliveira,2,8,27041980,1,9958,12381,2023-03-20,2009-09-28
2622605,Daniel Moraes,1,8,5071977,1,9958,12381,2013-02-15,2001-01-08
2630029,Daniela Borges,1,8,16041986,2,9958,12331,2022-04-08,2010-06-28
2665130,Danilo da Costa,1,8,26121978,1,9958,12381,2019-06-05,2000-04-24
2744212,Dante Viana,8,8,10111983,1,9958,12381,2014-02-28,2002-01-14
2849498,Davi Novais,2,8,9071985,1,9958,12083,2023-07-17,2004-07-26
2876430,Diego Ferreira,1,8,19101983,1,9958,12331,2023-01-10,2022-03-21
2920280,Dom Cirino,2,8,13041969,1,9958,12392,2009-03-30,2003-01-27
3033332,Caio Teixeira,2,8,13041982,1,9958,12331,2019-03-07,2015-09-14
3432940,Ana Teixeira,2,8,14011992,2,9958,12050,2022-08-01,2009-11-09
3458434,Daniela Barros,2,8,24011978,2,9958,12381,2020-11-30,2002-08-19
3515905,Kamilly Moura,1,8,19121977,2,9958,12381,2015-09-22,2001-01-22
3704581,Eduardo Souza,3,8,1091979,1,9958,12330,2021-11-08,2012-07-02
4172455,Fernando Garcia,2,8,16011972,1,9958,12381,2022-10-10,2016-01-04
4326723,Gael Henrique Costa,2,8,5111981,1,9958,12392,2019-08-29,2000-03-13
4348147,Gael Moraes,2,8,25101984,1,9958,12381,2018-07-02,2022-02-07
4571026,Heloísa Siqueira,1,6,4041989,2,9958,12331,2017-02-22,2008-04-07
4725509,Isaac Costela,2,8,28051963,1,9958,12010,2022-03-02,2000-03-27
5029107,João Felipe Peixoto,1,8,23121979,1,9958,12392,2023-03-27,2008-07-21
5212885,João Vitor Nogueira,3,8,17031974,1,9958,12381,2024-02-14,1998-12-14
5857589,Lívia Silveira,2,8,24101975,2,9958,12330,2020-01-13,2007-09-17
5897557,Lorenzo Casa Grande,2,8,14071972,1,9958,12050,2005-12-26,2012-07-23
5917847,Luan Carvalho,1,8,7031978,1,9958,12331,2020-10-13,2004-10-04
6048954,Lucas Gabriel Sousa,3,8,9111982,1,9958,12392,2023-07-31,2009-12-01
6069248,Lucca Andrade,2,8,15091980,1,9958,12381,2019-01-04,2002-09-30
6173630,Luiz Felipe Fonseca,2,8,25051991,1,9958,12331,2019-10-21,2004-06-14
6235165,Luiz Henrique Almeida,2,8,14031987,1,9958,12381,2023-03-23,2000-12-04
6539363,Marcela Vargas,1,8,24041979,2,9958,12381,2022-12-02,2004-09-13
6734435,Maria Flor Monteiro,3,8,7021969,2,9958,12330,2018-05-07,2003-03-17
6843853,Maria Júlia Rocha,1,8,26011981,2,9958,12381,2015-02-09,2005-03-14
6882915,Maria Liz Lopes,2,8,13051978,2,9958,12331,2024-04-01,2011-12-05
7430675,Mirella Vargas,1,8,6041983,2,9958,12381,2020-10-05,2000-02-28
7801480,Otto Pires,2,8,21041981,1,9958,12392,2023-07-17,2012-04-16
8098936,Rafael Siqueira,1,8,26081977,1,9958,12051,2023-08-10,2014-09-15
8215021,Ravi Vargas,2,8,25031976,1,9958,12050,2023-07-31,2007-08-27
8277664,Rebeca Pimenta,1,8,27061985,2,9958,12392,2024-01-31,2010-08-23
8278650,Rebeca Silva,2,8,16111981,2,9958,12381,2019-06-05,2000-03-20
8293803,Rhavi da Cunha,2,8,15011971,1,9958,12331,2017-02-06,2004-03-15
8526588,Sophia Lima,3,8,14081993,2,9958,12381,2013-02-13,2005-07-25
8654366,Cauã Pinto,1,8,2041990,1,9958,12380,2019-08-26,2002-09-02
8655169,Cauê Camargo,2,8,29041981,1,9958,12331,2017-03-02,2022-02-14
8709571,Felipe Caldeira,1,8,16061976,1,9958,12381,2013-07-29,2007-09-24
8831609,Nicolas Correia,1,8,5011985,1,9958,12381,2023-07-24,2009-12-01
8910075,Vinicius Moraes,5,8,11061984,1,9958,12330,2024-06-10,1985-05-02
9092728,Maria Eduarda Leão,2,8,2101993,2,9958,4008,2021-03-22,1987-01-07
9096619,Maria Helena Barros,1,8,1061966,2,9958,12392,2024-05-15,2006-06-19
9153845,Sara Pires,2,8,27111959,2,9958,12392,2019-08-29,2000-07-10
9196274,Amanda Guerra,2,8,14011971,2,9958,12050,2024-03-18,2008-07-28
9237872,Clara Pacheco,1,8,10041976,2,9958,12331,2018-12-03,1994-08-10
9345125,Maria Luísa Nascimento,2,8,20111983,2,9958,12381,2008-01-02,2007-08-27
9722204,Vinícius Vargas,2,8,23021985,1,9958,12381,2022-05-10,2002-10-07
9814310,Vitor Viana,1,8,22081970,1,9958,12330,2021-06-28,2003-10-13
685643,Alana Jesus,1,8,20021981,2,9968,12440,2020-11-17,2007-10-22
874521,Ana Barbosa,1,8,2111967,2,9968,12440,2024-01-31,2000-03-13
896484,Ana Beatriz Santos,1,8,15111987,2,9968,12440,2023-07-04,1993-03-25
925628,Ana Carolina Ribeiro,1,6,17051979,2,9968,12440,2016-12-12,2013-02-25
956030,Ana Cecília Rocha,5,8,30011974,2,9968,12321,2022-12-05,2009-06-29
1053078,Ana Julia Souza,2,8,28121977,2,9968,12051,2020-03-17,2003-06-30
1078284,Ana Laura Marques,2,8,17051973,2,9968,12441,2016-02-05,2010-07-19
1102124,Ana Lívia Carvalho,2,8,19121987,2,9968,12080,2019-01-07,2008-03-24
1106846,Ana Lívia Correia,2,8,25051982,2,9968,12051,2007-07-04,2010-08-23
1118507,Ana Lívia Rodrigues,2,8,19071980,2,9968,12440,2022-12-19,1998-07-06
1147939,Ana Liz Silva,3,8,17061971,2,9968,12331,2023-02-06,1993-03-24
1170561,Ana Luiza das Neves,1,8,22021984,2,9968,12371,2023-07-31,2003-02-17
1186376,Ana Pimenta,1,8,6111977,2,9968,12381,2017-03-08,2010-04-26
1239883,Ana Vitória Macedo,2,8,20121980,2,9968,12321,2018-01-15,2004-03-15
1246163,Ana Vitória Mendonça,1,8,27041974,2,9968,12381,2023-12-18,1992-08-24
1371848,Antonella Casa Grande,1,8,18041984,2,9968,12381,2020-08-19,2012-02-06
1386010,Antonella Peixoto,1,8,25081986,2,9968,12381,2022-08-22,2011-04-04
1418096,Antony Cardoso,1,6,7051979,1,9968,12441,2021-06-07,2001-01-22
1419210,Antony Casa Grande,2,6,26051968,1,9968,12331,2024-01-12,2014-11-24
1440028,Apollo Duarte,2,8,15041981,1,9968,12331,2023-10-16,2004-08-09
1490376,Arthur Miguel Aparecida,2,8,9091981,1,9968,12331,2022-04-25,2009-03-23
1525761,Asafe Azevedo,2,8,11081975,1,9968,12331,2015-09-23,2004-07-26
1582681,Augusto Gonçalves,1,8,7031980,1,9968,12440,2019-01-03,2013-10-28
1781479,Benjamim Leão,8,8,22031980,1,9968,12381,2023-06-19,2005-04-04
1803391,Benjamin Almeida,2,8,8061961,1,9968,12381,2023-01-23,2004-06-14
1854435,Bento Martins,2,8,4011964,1,9968,12051,2024-02-01,2013-09-16
1873827,Bernardo Alves,1,8,10011994,1,9968,12371,2021-01-13,2010-08-30
1875999,Bernardo Andrade,1,8,13031979,1,9968,12440,2015-05-11,2001-03-26
1920873,Bianca Moraes,1,8,17031968,2,9968,12080,2017-03-01,2000-07-03
1927766,Bianca Pastor,2,8,30081984,2,9968,12371,2023-11-17,2004-06-14
1967797,Brayan Melo,1,8,15081980,1,9968,12440,2022-06-10,2012-05-14
1968952,Brayan Pimenta,8,8,13051985,1,9968,12010,2023-08-03,2003-03-24
2025732,Breno Leão,1,8,11041988,1,9968,12331,2014-02-28,2002-11-11
2056860,Bruna Vasconcelos,2,8,10031966,2,9968,12440,2023-09-15,2009-12-01
2086740,Bryan Câmara,1,8,27091995,1,9968,12321,2020-05-08,2013-06-10
2237282,Calebe Fernandes,2,8,16041984,1,9968,12080,2023-06-09,2002-04-22
2281999,Camila Nascimento,2,8,23031982,2,9968,12051,2023-12-04,2003-04-07
2327857,Carolina da Mota,2,8,18111985,2,9968,12051,2009-08-10,2004-01-26
2421910,Cauã Freitas,2,8,21011978,1,9968,12381,2018-02-26,2014-12-12
2610109,Daniel Montenegro,1,8,5021987,1,9968,12080,2024-04-15,2004-03-29
2646727,Daniela da Rosa,1,8,4021989,2,9968,12440,2023-05-22,2003-01-06
2794665,Davi Luiz Barbosa,1,6,2021980,1,9968,12371,2021-05-31,2003-12-08
2906565,Diogo Marques,8,8,25101977,1,9968,12371,2021-09-01,2013-02-25
2915752,Dom Casa Grande,2,8,8111982,1,9968,12440,2023-10-09,2008-10-01
2963975,Anthony Borges,1,6,23051974,1,9968,12440,2023-06-05,2023-10-05
3040244,Calebe Casa Grande,2,8,22121982,1,9968,12440,2022-07-26,2016-04-25
3055446,Cauã Teixeira,1,8,18101976,1,9968,12321,2014-03-17,2010-05-17
3083239,Davi Lucas Gonçalves,1,8,6041985,1,9968,12440,2023-04-24,2002-05-20
3084288,Davi Lucca Campos,1,8,19121991,1,9968,12392,2023-02-22,2004-06-21
3092707,Davi Luiz Pereira,2,8,17061980,1,9968,12321,2021-03-31,2011-02-21
3093881,Davi Pereira,2,8,8011986,1,9968,12080,2022-03-14,2005-06-27
3098699,Diogo da Paz,8,8,6091989,1,9968,12331,2014-06-06,2023-10-05
3109674,Eduardo Cavalcanti,1,6,19111986,1,9968,12440,2019-01-08,2013-10-28
3264770,Mathias Pinto,2,8,19071989,1,9968,12381,2021-05-31,2006-10-30
3432655,Ana Sophia da Cunha,1,8,16071987,2,9968,12080,2014-08-25,2004-11-22
3495881,Isabella Gonçalves,1,7,7121974,2,9968,12371,2021-08-10,1993-07-08
3518077,Laís Duarte,1,8,14081984,2,9968,12331,2019-11-19,2005-07-04
3574992,Maria Clara Gomes,1,8,19111982,2,9968,12392,2021-02-17,2000-04-03
3585208,Maria Isis Vieira,1,8,17021979,2,9968,12440,2017-01-02,2009-03-09
3595586,Maria Sophia Fogaça,3,8,24061978,2,9968,12392,2024-03-01,2008-10-20
3614595,Mariana Rocha,1,8,17041987,2,9968,12080,2023-08-29,2011-06-06
3658888,Sophia Barros,2,8,4031972,2,9968,12331,2016-01-13,2002-04-01
3681026,Eduarda Pacheco,1,8,13021980,2,9968,12441,2023-10-24,1993-04-14
3686896,Eduardo Barros,1,8,25011984,1,9968,12440,2022-08-05,2008-11-17
3695073,Eduardo Cunha,1,6,30111977,1,9968,12441,2020-05-08,2009-12-01
