cd_func;nm_func;dt_ingso;area_cmnto;dt_conc;cd_uor;nm_uor_rdz
241690;Sr. Bruno Gonçalves;2022-11-11;Lingüística, Letras e Artes;2018-08-04;46190;DIEMP-EMPREST.FINANC
241691;Cauê Dias;2015-02-25;Ciências Biológicas;2014-12-12;46190;DIEMP-EMPREST.FINANC
241692;Maria Fernanda Rocha;2016-11-27;Engenharias;2009-12-10;46190;DIEMP-EMPREST.FINANC
241693;Maria Luiza Moreira;2020-03-14;Ciências Exatas e da Terra;2013-01-19;46190;DIEMP-EMPREST.FINANC
241694;Enzo da Cruz;2022-11-24;Ciências Agrárias;2018-11-18;46190;DIEMP-EMPREST.FINANC
241695;Rodrigo Rocha;2016-02-03;Ciências Biológicas;2015-10-20;46190;DIEMP-EMPREST.FINANC
241696;Dr. Isaac Castro;2015-07-06;Ciências Humanas;2012-12-12;46190;DIEMP-EMPREST.FINANC
241697;Elisa Pereira;2017-03-11;Ciências Sociais Aplicadas;2013-01-13;46190;DIEMP-EMPREST.FINANC
241698;Dr. Gustavo Henrique Viana;2014-09-07;Ciências Humanas;2010-07-27;46190;DIEMP-EMPREST.FINANC
241699;Sr. Francisco Moura;2016-01-15;Ciências Exatas e da Terra;2012-02-16;46190;DIEMP-EMPREST.FINANC
241700;Ryan Nascimento;2016-06-10;Engenharias;2011-05-11;46190;DIEMP-EMPREST.FINANC
241701;André Sales;2015-03-18;Ciências Humanas;2010-06-22;46190;DIEMP-EMPREST.FINANC
241702;Luiz Fernando Cavalcanti;2017-03-12;Ciências Sociais Aplicadas;2013-03-11;46190;DIEMP-EMPREST.FINANC
241703;Srta. Stephany Silveira;2017-10-18;Ciências Agrárias;2017-08-26;46190;DIEMP-EMPREST.FINANC
241704;Marcos Vinicius Ferreira;2022-07-14;Ciências Biológicas;2013-10-27;46190;DIEMP-EMPREST.FINANC
241705;Laís da Cruz;2016-05-16;Ciências Humanas;2014-07-05;46190;DIEMP-EMPREST.FINANC
241706;João Guilherme Oliveira;2019-12-10;Ciências da Saúde;2016-12-24;46190;DIEMP-EMPREST.FINANC
241707;Dra. Laura Costa;2017-12-30;Ciências da Saúde;2015-03-31;46190;DIEMP-EMPREST.FINANC
241708;Evelyn Martins;2020-12-29;Ciências Sociais Aplicadas;2015-12-28;46190;DIEMP-EMPREST.FINANC
241709;Cecília Lima;2021-10-25;Ciências Biológicas;2014-08-23;46190;DIEMP-EMPREST.FINANC
241710;Bruno Monteiro;2014-10-31;Ciências Sociais Aplicadas;2009-12-31;46190;DIEMP-EMPREST.FINANC
241711;Igor Dias;2014-11-15;Ciências Exatas e da Terra;2014-04-27;46190;DIEMP-EMPREST.FINANC
241712;Eduarda Farias;2016-04-09;Ciências Exatas e da Terra;2010-06-18;40185;DIMAC-MARKETING COM.
241713;Sr. Vitor Azevedo;2018-03-19;Ciências Biológicas;2009-12-05;40185;DIMAC-MARKETING COM.
241714;Júlia da Mota;2021-08-08;Ciências da Saúde;2018-05-06;40185;DIMAC-MARKETING COM.
241715;Dra. Joana Aragão;2020-08-19;Ciências Exatas e da Terra;2015-07-13;40185;DIMAC-MARKETING COM.
241716;Kevin Costela;2018-11-16;Engenharias;2017-08-15;40185;DIMAC-MARKETING COM.
241717;Gustavo Henrique Vieira;2022-04-17;Engenharias;2009-11-26;40185;DIMAC-MARKETING COM.
241718;Dr. João Guilherme da Rocha;2014-12-23;Ciências da Saúde;2014-09-21;40185;DIMAC-MARKETING COM.
241719;Gabrielly da Paz;2021-08-30;Ciências da Saúde;2009-09-10;40185;DIMAC-MARKETING COM.
241720;Isis da Cruz;2021-10-10;Engenharias;2010-12-22;40185;DIMAC-MARKETING COM.
241721;Sr. Bruno das Neves;2020-10-04;Ciências Exatas e da Terra;2011-01-22;40185;DIMAC-MARKETING COM.
241722;Dr. Carlos Eduardo da Paz;2020-03-08;Ciências Biológicas;2013-03-06;40185;DIMAC-MARKETING COM.
241723;Sr. Breno Rodrigues;2023-04-09;Ciências da Saúde;2015-02-03;40185;DIMAC-MARKETING COM.
241724;Dra. Clarice Monteiro;2018-12-05;Ciências Biológicas;2011-05-31;40185;DIMAC-MARKETING COM.
241725;Júlia da Cunha;2021-07-22;Ciências Sociais Aplicadas;2020-11-04;40185;DIMAC-MARKETING COM.
241726;Maria Vitória Silveira;2017-04-17;Engenharias;2016-08-14;40185;DIMAC-MARKETING COM.
241727;Clarice Freitas;2024-02-07;Ciências Biológicas;2016-08-03;40185;DIMAC-MARKETING COM.
241728;Lucca Caldeira;2019-07-13;Ciências Exatas e da Terra;2017-08-16;40185;DIMAC-MARKETING COM.
241729;Sr. João Gabriel Costa;2019-11-24;Ciências Exatas e da Terra;2009-09-12;40185;DIMAC-MARKETING COM.
241730;Gabriela Rezende;2021-11-03;Ciências Biológicas;2016-12-22;40185;DIMAC-MARKETING COM.
241731;Joaquim da Conceição;2020-04-22;Ciências Agrárias;2010-05-10;40185;DIMAC-MARKETING COM.
241732;Carlos Eduardo Peixoto;2024-01-12;Ciências Sociais Aplicadas;2009-08-24;40185;DIMAC-MARKETING COM.
241733;Pedro Lucas Costela;2023-12-30;Ciências Biológicas;2010-07-28;40185;DIMAC-MARKETING COM.
241734;Renan Gonçalves;2020-09-28;Ciências Sociais Aplicadas;2010-05-08;40185;DIMAC-MARKETING COM.
241735;Pedro da Mota;2023-06-04;Ciências Exatas e da Terra;2020-07-13;40185;DIMAC-MARKETING COM.
241736;Marcela Melo;2018-12-29;Ciências Sociais Aplicadas;2017-01-12;40185;DIMAC-MARKETING COM.
241737;Amanda Correia;2019-03-09;Ciências Agrárias;2015-04-30;40185;DIMAC-MARKETING COM.
241738;Danilo Castro;2022-03-11;Ciências Agrárias;2018-08-10;40185;DIMAC-MARKETING COM.
241739;Agatha Alves;2015-11-24;Ciências Exatas e da Terra;2012-08-09;40185;DIMAC-MARKETING COM.
241740;Sophie Jesus;2018-04-21;Ciências Humanas;2009-11-19;40185;DIMAC-MARKETING COM.
241741;Breno Melo;2020-05-07;Engenharias;2014-10-13;40185;DIMAC-MARKETING COM.
241742;Mirella Lopes;2023-09-25;Engenharias;2013-11-03;40185;DIMAC-MARKETING COM.
241743;Natália Fernandes;2019-03-16;Ciências Biológicas;2011-07-24;40185;DIMAC-MARKETING COM.
241744;Heitor Pinto;2017-05-25;Ciências Biológicas;2015-04-19;40185;DIMAC-MARKETING COM.
241745;Luiza Cardoso;2019-04-17;Engenharias;2016-07-19;40185;DIMAC-MARKETING COM.
241746;Stella da Costa;2020-05-03;Engenharias;2015-05-16;40185;DIMAC-MARKETING COM.
241747;Alícia Pereira;2016-09-08;Ciências Humanas;2016-06-09;40185;DIMAC-MARKETING COM.
241748;Sr. Davi Oliveira;2015-07-04;Ciências Exatas e da Terra;2013-06-21;40185;DIMAC-MARKETING COM.
241749;Fernanda Ribeiro;2017-11-30;Ciências Exatas e da Terra;2014-04-05;40185;DIMAC-MARKETING COM.
241750;Marcela Almeida;2015-11-30;Engenharias;2015-10-04;40185;DIMAC-MARKETING COM.
241751;Lucca da Mota;2014-12-03;Engenharias;2014-02-24;40185;DIMAC-MARKETING COM.
241752;Dra. Bárbara Sales;2024-07-05;Ciências Agrárias;2020-09-09;40185;DIMAC-MARKETING COM.
241753;Luigi Nogueira;2023-08-12;Ciências Exatas e da Terra;2017-04-26;40185;DIMAC-MARKETING COM.
241754;Carlos Eduardo Souza;2016-10-13;Ciências Exatas e da Terra;2010-01-18;40185;DIMAC-MARKETING COM.
241755;Mariana Jesus;2020-11-20;Ciências Humanas;2010-05-26;40185;DIMAC-MARKETING COM.
241756;Mariana Pereira;2023-03-06;Lingüística, Letras e Artes;2020-01-18;40185;DIMAC-MARKETING COM.
241757;Olivia Rezende;2018-03-23;Ciências Humanas;2014-09-11;40185;DIMAC-MARKETING COM.
241758;Alexandre Castro;2023-06-28;Ciências da Saúde;2010-03-10;40185;DIMAC-MARKETING COM.
241759;Ana Julia da Mata;2023-02-07;Ciências Sociais Aplicadas;2018-02-18;40185;DIMAC-MARKETING COM.
241760;Bárbara Viana;2019-05-30;Lingüística, Letras e Artes;2017-02-04;40185;DIMAC-MARKETING COM.
241761;Leonardo Duarte;2022-08-29;Ciências Exatas e da Terra;2015-02-14;40185;DIMAC-MARKETING COM.
241762;Melissa Silveira;2015-07-25;Ciências Humanas;2013-07-12;40185;DIMAC-MARKETING COM.
241763;Gabriela Peixoto;2023-09-15;Ciências Exatas e da Terra;2017-10-18;40185;DIMAC-MARKETING COM.
241764;Calebe Gonçalves;2017-09-14;Ciências Agrárias;2017-02-23;40185;DIMAC-MARKETING COM.
241765;Gustavo Henrique Pereira;2017-12-25;Ciências Biológicas;2015-06-15;40185;DIMAC-MARKETING COM.
241766;Lavínia Nogueira;2017-06-12;Ciências Exatas e da Terra;2016-12-29;40185;DIMAC-MARKETING COM.
241767;Thiago Cardoso;2017-07-08;Engenharias;2014-05-26;40185;DIMAC-MARKETING COM.
241768;Isaac Rocha;2015-11-24;Ciências Humanas;2010-04-22;40185;DIMAC-MARKETING COM.
241769;Mirella Araújo;2022-03-01;Engenharias;2014-06-09;40185;DIMAC-MARKETING COM.
241770;Ana Julia Pinto;2014-10-26;Ciências Biológicas;2013-11-05;40185;DIMAC-MARKETING COM.
241771;Maria Julia Freitas;2014-12-02;Ciências Humanas;2010-08-26;40185;DIMAC-MARKETING COM.
241772;Mirella Vieira;2014-11-25;Ciências Humanas;2013-05-25;40185;DIMAC-MARKETING COM.
241773;Raul Carvalho;2015-01-15;Ciências Humanas;2011-04-21;40185;DIMAC-MARKETING COM.
241774;Maria Vitória da Mota;2020-11-22;Ciências Sociais Aplicadas;2012-12-11;40185;DIMAC-MARKETING COM.
241775;Gabrielly Costela;2018-12-11;Engenharias;2010-04-15;40185;DIMAC-MARKETING COM.
241776;Maria Alice Ferreira;2020-07-07;Ciências da Saúde;2016-07-23;40185;DIMAC-MARKETING COM.
241777;Sr. Pedro Miguel Cardoso;2019-02-28;Engenharias;2017-10-13;40185;DIMAC-MARKETING COM.
241778;Sra. Maria Fernanda Cunha;2021-04-24;Ciências Exatas e da Terra;2010-04-29;40185;DIMAC-MARKETING COM.
241779;Sr. Anthony Dias;2017-07-27;Ciências Exatas e da Terra;2012-04-29;40185;DIMAC-MARKETING COM.
241780;Maria Vitória Vieira;2016-11-19;Ciências Biológicas;2013-12-29;40185;DIMAC-MARKETING COM.
241781;Clarice Moura;2022-05-17;Ciências Humanas;2021-05-08;40185;DIMAC-MARKETING COM.
241782;Joana Fernandes;2024-03-12;Ciências Humanas;2022-08-03;40185;DIMAC-MARKETING COM.
241783;Vitor Hugo Barros;2016-09-29;Ciências Agrárias;2013-03-18;40185;DIMAC-MARKETING COM.
241784;Carolina das Neves;2016-11-02;Ciências Sociais Aplicadas;2010-03-13;40185;DIMAC-MARKETING COM.
241785;Maria Julia Teixeira;2015-09-02;Ciências da Saúde;2014-11-06;40185;DIMAC-MARKETING COM.
241786;Thiago Ferreira;2023-12-13;Ciências Exatas e da Terra;2010-08-20;40185;DIMAC-MARKETING COM.
241787;Alícia Duarte;2023-09-22;Ciências Biológicas;2012-04-27;40185;DIMAC-MARKETING COM.
241788;Sr. Pedro Lucas Monteiro;2018-03-27;Ciências Humanas;2014-07-18;40185;DIMAC-MARKETING COM.
241789;Sra. Sophia Costela;2018-10-13;Engenharias;2016-07-08;40185;DIMAC-MARKETING COM.
241790;Mariane Dias;2023-06-19;Ciências Exatas e da Terra;2009-08-19;40185;DIMAC-MARKETING COM.
241791;João Guilherme Martins;2016-10-08;Ciências Biológicas;2012-03-01;40185;DIMAC-MARKETING COM.
241792;Cauê Silva;2016-01-22;Ciências Sociais Aplicadas;2010-03-03;40185;DIMAC-MARKETING COM.
241793;Sr. Davi Fogaça;2016-01-19;Ciências da Saúde;2010-12-01;40185;DIMAC-MARKETING COM.
241794;Sophia Pires;2021-07-06;Engenharias;2013-03-14;40185;DIMAC-MARKETING COM.
241795;Mariana Alves;2016-09-13;Ciências Biológicas;2015-04-15;40185;DIMAC-MARKETING COM.
241796;Danilo Moura;2018-10-10;Ciências Biológicas;2013-07-01;40185;DIMAC-MARKETING COM.
241797;Danilo Cavalcanti;2022-06-12;Engenharias;2011-01-14;40185;DIMAC-MARKETING COM.
241798;Sr. Matheus Correia;2023-03-04;Ciências Biológicas;2016-06-12;40185;DIMAC-MARKETING COM.
241799;Ana Sophia da Paz;2021-04-04;Ciências Biológicas;2010-09-16;40185;DIMAC-MARKETING COM.
241800;Bianca Ribeiro;2020-04-10;Ciências Agrárias;2009-08-11;40185;DIMAC-MARKETING COM.
241801;Alice Ramos;2022-06-21;Ciências Sociais Aplicadas;2012-09-16;40185;DIMAC-MARKETING COM.
241802;Enzo Gabriel da Rocha;2015-12-06;Ciências Humanas;2014-09-14;40185;DIMAC-MARKETING COM.
241803;Carolina Caldeira;2016-12-16;Ciências Biológicas;2016-09-21;40185;DIMAC-MARKETING COM.
241804;Alícia Gomes;2020-01-25;Ciências Sociais Aplicadas;2014-09-09;40185;DIMAC-MARKETING COM.
241805;Miguel Dias;2024-05-30;Ciências Sociais Aplicadas;2011-04-08;40185;DIMAC-MARKETING COM.
241806;Danilo Silva;2021-05-13;Ciências Biológicas;2014-07-14;40185;DIMAC-MARKETING COM.
241807;Clarice Costa;2021-07-22;Engenharias;2017-09-29;40185;DIMAC-MARKETING COM.
241808;Vitor Hugo Vieira;2018-11-02;Ciências Biológicas;2017-09-25;40185;DIMAC-MARKETING COM.
241809;Sr. Luiz Gustavo Lopes;2021-02-10;Engenharias;2014-04-02;40185;DIMAC-MARKETING COM.
241810;Pietra Martins;2021-04-14;Ciências Biológicas;2011-11-19;40185;DIMAC-MARKETING COM.
241811;Dra. Camila Farias;2016-07-17;Ciências Biológicas;2016-01-14;40185;DIMAC-MARKETING COM.
241812;Juan Alves;2016-06-29;Engenharias;2013-09-15;40185;DIMAC-MARKETING COM.
241813;Davi Lucas Teixeira;2015-08-20;Ciências Biológicas;2011-10-03;40185;DIMAC-MARKETING COM.
241814;Maria Cecília Cardoso;2024-01-12;Ciências Humanas;2012-05-24;40185;DIMAC-MARKETING COM.
241815;Diogo Fernandes;2016-10-05;Ciências Biológicas;2014-03-27;40185;DIMAC-MARKETING COM.
241816;Sra. Isabel das Neves;2017-06-15;Ciências Sociais Aplicadas;2010-06-20;40185;DIMAC-MARKETING COM.
241817;Heloísa Oliveira;2019-05-30;Ciências Humanas;2011-04-15;40185;DIMAC-MARKETING COM.
241818;Yago Fogaça;2019-05-19;Ciências da Saúde;2010-02-23;40185;DIMAC-MARKETING COM.
241819;Catarina Peixoto;2018-05-03;Engenharias;2012-11-13;40185;DIMAC-MARKETING COM.
241820;Raquel Farias;2017-08-16;Engenharias;2015-09-16;40185;DIMAC-MARKETING COM.
241821;Nicolas Cardoso;2020-12-22;Engenharias;2015-08-02;40185;DIMAC-MARKETING COM.
241822;Sra. Esther Porto;2016-11-20;Engenharias;2015-10-24;40185;DIMAC-MARKETING COM.
241823;Heloísa Azevedo;2023-05-09;Ciências Humanas;2022-12-20;40185;DIMAC-MARKETING COM.
241824;Dra. Ana Carolina Pereira;2019-05-06;Ciências Sociais Aplicadas;2015-03-17;40185;DIMAC-MARKETING COM.
241825;Bruno Moraes;2020-01-06;Ciências da Saúde;2016-06-25;40185;DIMAC-MARKETING COM.
241826;Sra. Ana Sophia Rezende;2019-06-24;Ciências da Saúde;2016-04-06;40185;DIMAC-MARKETING COM.
241827;Fernanda Ramos;2018-01-10;Ciências Sociais Aplicadas;2011-07-29;40185;DIMAC-MARKETING COM.
241828;Daniela Viana;2023-01-23;Ciências Exatas e da Terra;2014-01-02;40185;DIMAC-MARKETING COM.
241829;Maria Eduarda Moraes;2020-04-21;Ciências Sociais Aplicadas;2018-02-01;40185;DIMAC-MARKETING COM.
241830;Luiza Cardoso;2017-08-18;Ciências Humanas;2012-03-31;40185;DIMAC-MARKETING COM.
241831;Thomas Nunes;2021-06-18;Lingüística, Letras e Artes;2017-07-16;40185;DIMAC-MARKETING COM.
241832;Kamilly Aragão;2020-12-13;Ciências Sociais Aplicadas;2014-02-14;40185;DIMAC-MARKETING COM.
241833;Dra. Bianca Gonçalves;2017-08-09;Ciências Biológicas;2011-02-18;40185;DIMAC-MARKETING COM.
241834;Mariane Castro;2022-09-17;Ciências Agrárias;2012-04-17;40185;DIMAC-MARKETING COM.
241835;Davi Luiz Souza;2016-10-13;Ciências Biológicas;2014-09-01;46185;DIMEP-MEIOS PAGAMEN.
241836;Pietro Souza;2024-02-02;Ciências da Saúde;2016-12-23;46185;DIMEP-MEIOS PAGAMEN.
241837;Bárbara Oliveira;2023-12-02;Ciências Sociais Aplicadas;2018-09-23;46185;DIMEP-MEIOS PAGAMEN.
241838;Alícia da Luz;2017-05-04;Ciências Sociais Aplicadas;2017-04-20;46185;DIMEP-MEIOS PAGAMEN.
241839;João Gabriel Moreira;2023-01-12;Ciências Humanas;2017-08-26;46185;DIMEP-MEIOS PAGAMEN.
241840;Sr. Yuri Barbosa;2022-06-19;Ciências da Saúde;2010-11-19;46185;DIMEP-MEIOS PAGAMEN.
241841;Olivia Porto;2022-02-09;Ciências da Saúde;2015-03-09;46195;DIPRO-SEGURIDADE
241842;Fernanda Campos;2015-08-10;Ciências da Saúde;2012-01-28;45400;UPB-PRIVATE BANK
241843;Valentina das Neves;2021-09-13;Ciências Sociais Aplicadas;2017-04-25;45400;UPB-PRIVATE BANK
241844;Alana da Rosa;2022-08-29;Ciências Humanas;2016-03-19;45400;UPB-PRIVATE BANK
241845;Luana Fogaça;2017-07-27;Ciências Agrárias;2014-12-17;45400;UPB-PRIVATE BANK
241846;Juan Melo;2018-09-21;Ciências Agrárias;2015-06-18;45400;UPB-PRIVATE BANK
241847;Samuel Santos;2018-05-23;Ciências Humanas;2011-04-10;45400;UPB-PRIVATE BANK
241848;Leonardo Ribeiro;2023-01-29;Engenharias;2020-03-21;45400;UPB-PRIVATE BANK
241849;Davi Luiz da Cunha;2021-09-27;Ciências Sociais Aplicadas;2019-12-31;45400;UPB-PRIVATE BANK
241850;Ana Laura Novaes;2019-03-13;Ciências Exatas e da Terra;2017-08-02;45400;UPB-PRIVATE BANK
241851;Marcela Rezende;2023-12-27;Ciências Sociais Aplicadas;2021-02-03;45400;UPB-PRIVATE BANK
241852;Breno Cunha;2015-12-13;Engenharias;2015-09-18;45400;UPB-PRIVATE BANK
241853;Murilo Caldeira;2021-06-20;Engenharias;2010-01-02;45400;UPB-PRIVATE BANK
241854;Ana Luiza Oliveira;2017-11-09;Ciências Humanas;2013-07-05;45400;UPB-PRIVATE BANK
241855;Luiz Gustavo Cunha;2019-06-01;Ciências Sociais Aplicadas;2015-02-07;45400;UPB-PRIVATE BANK
241856;Enzo Gabriel Caldeira;2024-01-24;Ciências Agrárias;2017-07-11;45400;UPB-PRIVATE BANK
241857;Srta. Heloísa Duarte;2016-09-27;Ciências Humanas;2016-02-02;45400;UPB-PRIVATE BANK
241858;João Gabriel Castro;2016-11-12;Ciências Sociais Aplicadas;2011-03-10;45400;UPB-PRIVATE BANK
241859;Luiz Fernando Azevedo;2023-02-04;Engenharias;2015-11-01;45400;UPB-PRIVATE BANK
241860;Luiza Ferreira;2023-10-25;Ciências Sociais Aplicadas;2013-06-08;45400;UPB-PRIVATE BANK
241861;Ian Alves;2014-10-25;Ciências da Saúde;2013-10-23;45400;UPB-PRIVATE BANK
241862;Ana Júlia Moreira;2022-12-05;Ciências da Saúde;2020-03-30;45400;UPB-PRIVATE BANK
241863;Emanuel Nascimento;2022-10-25;Ciências Exatas e da Terra;2015-11-09;45400;UPB-PRIVATE BANK
241864;Kamilly Costa;2016-05-27;Lingüística, Letras e Artes;2011-12-06;45400;UPB-PRIVATE BANK
241865;Ana Clara da Paz;2021-06-25;Ciências Exatas e da Terra;2018-03-25;45400;UPB-PRIVATE BANK
241866;Maria Julia Barros;2016-11-08;Ciências Sociais Aplicadas;2010-03-29;45400;UPB-PRIVATE BANK
241867;Vitor Gabriel Jesus;2020-09-29;Ciências Biológicas;2013-05-03;45400;UPB-PRIVATE BANK
241868;Laís Lima;2023-09-19;Ciências da Saúde;2017-01-24;45400;UPB-PRIVATE BANK
241869;Carolina Rezende;2019-12-18;Ciências Sociais Aplicadas;2017-04-19;45400;UPB-PRIVATE BANK
241870;Pietra Ferreira;2016-09-20;Engenharias;2013-10-26;45400;UPB-PRIVATE BANK
241871;Ana Carolina Pereira;2022-02-14;Ciências Humanas;2012-10-02;45400;UPB-PRIVATE BANK
241872;Ana Lívia Barbosa;2017-03-16;Ciências Agrárias;2011-03-19;45400;UPB-PRIVATE BANK
241873;Alexia da Mota;2014-10-27;Ciências Humanas;2012-02-03;45400;UPB-PRIVATE BANK
241874;Emanuelly Dias;2022-12-13;Ciências Agrárias;2009-12-17;45400;UPB-PRIVATE BANK
241875;Joana Melo;2020-12-12;Engenharias;2020-06-25;45400;UPB-PRIVATE BANK
241876;Vitória Pinto;2017-12-01;Ciências Humanas;2016-08-14;45400;UPB-PRIVATE BANK
241877;Maria Julia Mendes;2022-02-16;Ciências Humanas;2013-12-04;45400;UPB-PRIVATE BANK
241878;Felipe Melo;2017-05-27;Ciências da Saúde;2017-02-15;45400;UPB-PRIVATE BANK
241879;Sophie Carvalho;2023-04-24;Ciências Exatas e da Terra;2011-10-20;45400;UPB-PRIVATE BANK
241880;Dr. Luiz Gustavo Aragão;2023-12-03;Ciências Humanas;2010-03-15;45400;UPB-PRIVATE BANK
241881;Julia da Rosa;2023-11-11;Ciências da Saúde;2018-05-09;45400;UPB-PRIVATE BANK
241882;Sr. João Gabriel Peixoto;2019-01-23;Ciências Biológicas;2016-09-02;45400;UPB-PRIVATE BANK
241883;Catarina Novaes;2018-08-26;Ciências Humanas;2015-09-11;45400;UPB-PRIVATE BANK
241884;Marcela Pires;2021-08-16;Ciências Agrárias;2018-08-01;45400;UPB-PRIVATE BANK
241885;Marina da Costa;2021-01-29;Ciências Sociais Aplicadas;2014-09-17;45400;UPB-PRIVATE BANK
241886;Ana Vitória Moreira;2023-01-09;Ciências Humanas;2016-10-31;45400;UPB-PRIVATE BANK
241887;Sophie Sales;2017-08-28;Ciências Sociais Aplicadas;2016-05-08;45400;UPB-PRIVATE BANK
241888;Benjamin Cavalcanti;2016-05-21;Ciências Sociais Aplicadas;2010-09-28;45400;UPB-PRIVATE BANK
241889;Pedro Gomes;2017-09-29;Ciências Humanas;2014-02-28;45400;UPB-PRIVATE BANK
241890;Enzo Gabriel Cavalcanti;2018-08-08;Ciências da Saúde;2011-03-18;45400;UPB-PRIVATE BANK
241891;Dra. Ana Vitória Costa;2020-07-28;Ciências Humanas;2010-06-16;45400;UPB-PRIVATE BANK
241892;Laura Aragão;2020-06-20;Ciências da Saúde;2015-06-26;45400;UPB-PRIVATE BANK
241893;Marcos Vinicius da Conceição;2019-05-15;Engenharias;2015-05-28;45400;UPB-PRIVATE BANK
241894;Gustavo Henrique Carvalho;2023-11-26;Ciências Biológicas;2012-10-09;45400;UPB-PRIVATE BANK
241895;Julia Lopes;2019-03-22;Ciências Biológicas;2016-09-24;45400;UPB-PRIVATE BANK
241896;Thiago Nunes;2023-10-04;Ciências Humanas;2023-05-06;45400;UPB-PRIVATE BANK
241897;Igor Castro;2017-03-13;Ciências Biológicas;2011-02-16;45400;UPB-PRIVATE BANK
241898;Isadora Ribeiro;2019-07-07;Engenharias;2009-09-12;45400;UPB-PRIVATE BANK
241899;Luiz Fernando da Rosa;2018-12-31;Ciências Humanas;2013-07-03;45400;UPB-PRIVATE BANK
241900;Ana Luiza Rezende;2017-11-15;Engenharias;2010-01-03;45400;UPB-PRIVATE BANK
241901;Maria Luiza Nascimento;2018-12-08;Ciências Agrárias;2011-09-06;45400;UPB-PRIVATE BANK
241902;Rafael Mendes;2017-08-16;Engenharias;2013-01-21;45400;UPB-PRIVATE BANK
241903;Pedro Miguel Sales;2015-05-13;Ciências Sociais Aplicadas;2009-10-20;45400;UPB-PRIVATE BANK
241904;Bianca Mendes;2015-05-02;Ciências Agrárias;2011-02-14;45400;UPB-PRIVATE BANK
241905;Lucas Gabriel Costela;2024-01-25;Engenharias;2012-10-04;45400;UPB-PRIVATE BANK
241906;Enrico Almeida;2019-11-06;Ciências Humanas;2017-07-22;45400;UPB-PRIVATE BANK
241907;Maria Cecília da Cruz;2022-01-13;Ciências Sociais Aplicadas;2018-12-29;45400;UPB-PRIVATE BANK
241908;Emanuel Farias;2016-09-24;Engenharias;2016-06-16;45400;UPB-PRIVATE BANK
241909;Mariana Mendes;2023-07-20;Ciências da Saúde;2017-12-12;45400;UPB-PRIVATE BANK
241910;Nicolas Moreira;2017-09-11;Ciências da Saúde;2011-06-23;45400;UPB-PRIVATE BANK
241911;Sra. Stephany Peixoto;2016-12-15;Ciências Exatas e da Terra;2013-07-01;45400;UPB-PRIVATE BANK
241912;Dra. Esther Nogueira;2016-02-12;Ciências Sociais Aplicadas;2010-01-24;45400;UPB-PRIVATE BANK
241913;Luna Fernandes;2018-05-08;Engenharias;2011-01-01;45400;UPB-PRIVATE BANK
241914;Mariane Moura;2024-07-31;Ciências Biológicas;2018-04-05;45400;UPB-PRIVATE BANK
241915;Dra. Maria Fernanda Pereira;2019-03-06;Engenharias;2013-08-11;45400;UPB-PRIVATE BANK
241916;Maria Vitória Mendes;2017-04-26;Ciências da Saúde;2016-01-09;45400;UPB-PRIVATE BANK
242013;Manuela da Costa;2019-02-06;Ciências Exatas e da Terra;2012-10-24;39890;DITEC-TECNOLOGIA
242014;Mirella Carvalho;2020-05-28;Engenharias;2016-06-01;39890;DITEC-TECNOLOGIA
242015;Yago Silva;2019-02-04;Ciências Biológicas;2012-08-19;39890;DITEC-TECNOLOGIA
242016;Joaquim Ribeiro;2022-03-29;Ciências Sociais Aplicadas;2015-06-11;39890;DITEC-TECNOLOGIA
242017;Vitor Silva;2015-02-20;Engenharias;2011-10-21;39890;DITEC-TECNOLOGIA
242018;Emanuel da Cruz;2017-04-06;Ciências Exatas e da Terra;2015-05-20;39890;DITEC-TECNOLOGIA
242019;Ana Lívia Campos;2017-06-28;Ciências Humanas;2016-02-04;39890;DITEC-TECNOLOGIA
242020;Clara Caldeira;2020-09-20;Ciências Humanas;2019-12-12;39890;DITEC-TECNOLOGIA
242021;Sra. Camila Oliveira;2018-07-19;Ciências Biológicas;2009-11-06;39890;DITEC-TECNOLOGIA
242022;Davi Lucas Farias;2016-12-23;Ciências Agrárias;2015-05-15;39890;DITEC-TECNOLOGIA
242023;Pedro Lucas Nascimento;2021-09-14;Ciências Sociais Aplicadas;2015-03-01;39890;DITEC-TECNOLOGIA
242024;Agatha Nogueira;2021-06-24;Ciências Exatas e da Terra;2010-07-13;39890;DITEC-TECNOLOGIA
242025;Letícia Costela;2019-07-16;Ciências da Saúde;2015-07-29;39890;DITEC-TECNOLOGIA
