cd_func;nm_func;dt_ingso;area_cmnto;dt_conc;cd_uor;nm_uor_rdz
F241852;Breno Cunha;2015-12-13;Engenharias;2015-09-18;45400;UPB-PRIVATE BANK
F241853;Murilo Caldeira;2021-06-20;Engenharias;2010-01-02;45400;UPB-PRIVATE BANK
F241854;Ana Luiza Oliveira;2017-11-09;Ciências Humanas;2013-07-05;45400;UPB-PRIVATE BANK
F241855;Luiz Gustavo Cunha;2019-06-01;Ciências Sociais Aplicadas;2015-02-07;45400;UPB-PRIVATE BANK
F241856;Enzo Gabriel Caldeira;2024-01-24;Ciências Agrárias;2017-07-11;45400;UPB-PRIVATE BANK
F241857;Srta. Heloísa Duarte;2016-09-27;Ciências Humanas;2016-02-02;45400;UPB-PRIVATE BANK
F241858;João Gabriel Castro;2016-11-12;Ciências Sociais Aplicadas;2011-03-10;45400;UPB-PRIVATE BANK
F241859;Luiz Fernando Azevedo;2023-02-04;Engenharias;2015-11-01;45400;UPB-PRIVATE BANK
F241860;Luiza Ferreira;2023-10-25;Ciências Sociais Aplicadas;2013-06-08;45400;UPB-PRIVATE BANK
F241861;Ian Alves;2014-10-25;Ciências da Saúde;2013-10-23;45400;UPB-PRIVATE BANK
F241862;Ana Júlia Moreira;2022-12-05;Ciências da Saúde;2020-03-30;45400;UPB-PRIVATE BANK
F241863;Emanuel Nascimento;2022-10-25;Ciências Exatas e da Terra;2015-11-09;45400;UPB-PRIVATE BANK
F241864;Kamilly Costa;2016-05-27;Lingüística, Letras e Artes;2011-12-06;45400;UPB-PRIVATE BANK
F241865;Ana Clara da Paz;2021-06-25;Ciências Exatas e da Terra;2018-03-25;45400;UPB-PRIVATE BANK
F241866;Maria Julia Barros;2016-11-08;Ciências Sociais Aplicadas;2010-03-29;45400;UPB-PRIVATE BANK
F241867;Vitor Gabriel Jesus;2020-09-29;Ciências Biológicas;2013-05-03;45400;UPB-PRIVATE BANK
F241868;Laís Lima;2023-09-19;Ciências da Saúde;2017-01-24;45400;UPB-PRIVATE BANK
F241869;Carolina Rezende;2019-12-18;Ciências Sociais Aplicadas;2017-04-19;45400;UPB-PRIVATE BANK
F241870;Pietra Ferreira;2016-09-20;Engenharias;2013-10-26;45400;UPB-PRIVATE BANK
F241871;Ana Carolina Pereira;2022-02-14;Ciências Humanas;2012-10-02;45400;UPB-PRIVATE BANK
F241872;Ana Lívia Barbosa;2017-03-16;Ciências Agrárias;2011-03-19;45400;UPB-PRIVATE BANK
F241873;Alexia da Mota;2014-10-27;Ciências Humanas;2012-02-03;45400;UPB-PRIVATE BANK
F241874;Emanuelly Dias;2022-12-13;Ciências Agrárias;2009-12-17;45400;UPB-PRIVATE BANK
F241875;Joana Melo;2020-12-12;Engenharias;2020-06-25;45400;UPB-PRIVATE BANK
F241876;Vitória Pinto;2017-12-01;Ciências Humanas;2016-08-14;45400;UPB-PRIVATE BANK
F241877;Maria Julia Mendes;2022-02-16;Ciências Humanas;2013-12-04;45400;UPB-PRIVATE BANK
F241878;Felipe Melo;2017-05-27;Ciências da Saúde;2017-02-15;45400;UPB-PRIVATE BANK
F241879;Sophie Carvalho;2023-04-24;Ciências Exatas e da Terra;2011-10-20;45400;UPB-PRIVATE BANK
F241880;Dr. Luiz Gustavo Aragão;2023-12-03;Ciências Humanas;2010-03-15;45400;UPB-PRIVATE BANK
F241881;Julia da Rosa;2023-11-11;Ciências da Saúde;2018-05-09;45400;UPB-PRIVATE BANK
F241882;Sr. João Gabriel Peixoto;2019-01-23;Ciências Biológicas;2016-09-02;45400;UPB-PRIVATE BANK
F241883;Catarina Novaes;2018-08-26;Ciências Humanas;2015-09-11;45400;UPB-PRIVATE BANK
F241884;Marcela Pires;2021-08-16;Ciências Agrárias;2018-08-01;45400;UPB-PRIVATE BANK
F241885;Marina da Costa;2021-01-29;Ciências Sociais Aplicadas;2014-09-17;45400;UPB-PRIVATE BANK
F241886;Ana Vitória Moreira;2023-01-09;Ciências Humanas;2016-10-31;45400;UPB-PRIVATE BANK
F241887;Sophie Sales;2017-08-28;Ciências Sociais Aplicadas;2016-05-08;45400;UPB-PRIVATE BANK
F241888;Benjamin Cavalcanti;2016-05-21;Ciências Sociais Aplicadas;2010-09-28;45400;UPB-PRIVATE BANK
F241889;Pedro Gomes;2017-09-29;Ciências Humanas;2014-02-28;45400;UPB-PRIVATE BANK
F241890;Enzo Gabriel Cavalcanti;2018-08-08;Ciências da Saúde;2011-03-18;45400;UPB-PRIVATE BANK
F241891;Dra. Ana Vitória Costa;2020-07-28;Ciências Humanas;2010-06-16;45400;UPB-PRIVATE BANK
F241892;Laura Aragão;2020-06-20;Ciências da Saúde;2015-06-26;45400;UPB-PRIVATE BANK
F241893;Marcos Vinicius da Conceição;2019-05-15;Engenharias;2015-05-28;45400;UPB-PRIVATE BANK
F241894;Gustavo Henrique Carvalho;2023-11-26;Ciências Biológicas;2012-10-09;45400;UPB-PRIVATE BANK
F241895;Julia Lopes;2019-03-22;Ciências Biológicas;2016-09-24;45400;UPB-PRIVATE BANK
F241896;Thiago Nunes;2023-10-04;Ciências Humanas;2023-05-06;45400;UPB-PRIVATE BANK
F241897;Igor Castro;2017-03-13;Ciências Biológicas;2011-02-16;45400;UPB-PRIVATE BANK
F241898;Isadora Ribeiro;2019-07-07;Engenharias;2009-09-12;45400;UPB-PRIVATE BANK
F241899;Luiz Fernando da Rosa;2018-12-31;Ciências Humanas;2013-07-03;45400;UPB-PRIVATE BANK
F241900;Ana Luiza Rezende;2017-11-15;Engenharias;2010-01-03;45400;UPB-PRIVATE BANK
F241901;Maria Luiza Nascimento;2018-12-08;Ciências Agrárias;2011-09-06;45400;UPB-PRIVATE BANK
F241902;Rafael Mendes;2017-08-16;Engenharias;2013-01-21;45400;UPB-PRIVATE BANK
F241903;Pedro Miguel Sales;2015-05-13;Ciências Sociais Aplicadas;2009-10-20;45400;UPB-PRIVATE BANK
F241904;Bianca Mendes;2015-05-02;Ciências Agrárias;2011-02-14;45400;UPB-PRIVATE BANK
F241905;Lucas Gabriel Costela;2024-01-25;Engenharias;2012-10-04;45400;UPB-PRIVATE BANK
F241906;Enrico Almeida;2019-11-06;Ciências Humanas;2017-07-22;45400;UPB-PRIVATE BANK
F241907;Maria Cecília da Cruz;2022-01-13;Ciências Sociais Aplicadas;2018-12-29;45400;UPB-PRIVATE BANK
F241908;Emanuel Farias;2016-09-24;Engenharias;2016-06-16;45400;UPB-PRIVATE BANK
F241909;Mariana Mendes;2023-07-20;Ciências da Saúde;2017-12-12;45400;UPB-PRIVATE BANK
F241910;Nicolas Moreira;2017-09-11;Ciências da Saúde;2011-06-23;45400;UPB-PRIVATE BANK
F241911;Sra. Stephany Peixoto;2016-12-15;Ciências Exatas e da Terra;2013-07-01;45400;UPB-PRIVATE BANK
F241912;Dra. Esther Nogueira;2016-02-12;Ciências Sociais Aplicadas;2010-01-24;45400;UPB-PRIVATE BANK
F241913;Luna Fernandes;2018-05-08;Engenharias;2011-01-01;45400;UPB-PRIVATE BANK
F241914;Mariane Moura;2024-07-31;Ciências Biológicas;2018-04-05;45400;UPB-PRIVATE BANK
F241915;Dra. Maria Fernanda Pereira;2019-03-06;Engenharias;2013-08-11;45400;UPB-PRIVATE BANK
F241916;Maria Vitória Mendes;2017-04-26;Ciências da Saúde;2016-01-09;45400;UPB-PRIVATE BANK
F242013;Manuela da Costa;2019-02-06;Ciências Exatas e da Terra;2012-10-24;39890;DITEC-TECNOLOGIA
F242014;Mirella Carvalho;2020-05-28;Engenharias;2016-06-01;39890;DITEC-TECNOLOGIA
F242015;Yago Silva;2019-02-04;Ciências Biológicas;2012-08-19;39890;DITEC-TECNOLOGIA
F242016;Joaquim Ribeiro;2022-03-29;Ciências Sociais Aplicadas;2015-06-11;39890;DITEC-TECNOLOGIA
F242017;Vitor Silva;2015-02-20;Engenharias;2011-10-21;39890;DITEC-TECNOLOGIA
F242018;Emanuel da Cruz;2017-04-06;Ciências Exatas e da Terra;2015-05-20;39890;DITEC-TECNOLOGIA
F242019;Ana Lívia Campos;2017-06-28;Ciências Humanas;2016-02-04;39890;DITEC-TECNOLOGIA
F242020;Clara Caldeira;2020-09-20;Ciências Humanas;2019-12-12;39890;DITEC-TECNOLOGIA
F242021;Sra. Camila Oliveira;2018-07-19;Ciências Biológicas;2009-11-06;39890;DITEC-TECNOLOGIA
F242022;Davi Lucas Farias;2016-12-23;Ciências Agrárias;2015-05-15;39890;DITEC-TECNOLOGIA
F242023;Pedro Lucas Nascimento;2021-09-14;Ciências Sociais Aplicadas;2015-03-01;39890;DITEC-TECNOLOGIA
F242024;Agatha Nogueira;2021-06-24;Ciências Exatas e da Terra;2010-07-13;39890;DITEC-TECNOLOGIA
F242025;Letícia Costela;2019-07-16;Ciências da Saúde;2015-07-29;39890;DITEC-TECNOLOGIA
F242026;Ana Ramos;2019-08-04;Ciências Exatas e da Terra;2016-06-03;39890;DITEC-TECNOLOGIA
F242027;Luiz Otávio Lopes;2018-11-11;Ciências Exatas e da Terra;2018-05-03;39890;DITEC-TECNOLOGIA
F242028;Clara Farias;2024-02-11;Ciências Agrárias;2022-09-12;39890;DITEC-TECNOLOGIA
F242029;Dra. Emanuella das Neves;2016-01-24;Ciências Sociais Aplicadas;2011-10-13;39890;DITEC-TECNOLOGIA
F242030;Cecília Azevedo;2015-01-22;Ciências Exatas e da Terra;2013-07-27;39890;DITEC-TECNOLOGIA
F242031;Manuela Rodrigues;2021-10-19;Ciências da Saúde;2015-09-28;39890;DITEC-TECNOLOGIA
F242032;Olivia Teixeira;2023-11-05;Ciências Sociais Aplicadas;2011-04-04;39890;DITEC-TECNOLOGIA
F242033;Dr. Bernardo Nogueira;2021-11-06;Ciências Exatas e da Terra;2012-12-15;39890;DITEC-TECNOLOGIA
F242034;Bianca Nunes;2020-07-07;Lingüística, Letras e Artes;2013-10-19;39890;DITEC-TECNOLOGIA
F242035;Luiz Gustavo Almeida;2017-10-26;Ciências Biológicas;2011-07-24;39890;DITEC-TECNOLOGIA
F242036;Murilo da Mata;2018-01-10;Ciências Sociais Aplicadas;2015-08-29;39890;DITEC-TECNOLOGIA
F242037;Sr. Vitor Moura;2020-12-18;Ciências Biológicas;2018-08-04;39890;DITEC-TECNOLOGIA
F242038;Calebe Moraes;2019-03-01;Ciências Biológicas;2016-06-26;39890;DITEC-TECNOLOGIA
F242039;Elisa Gomes;2024-03-31;Ciências Sociais Aplicadas;2015-09-11;39890;DITEC-TECNOLOGIA
F242040;Rafaela Lopes;2018-07-04;Lingüística, Letras e Artes;2010-08-23;39890;DITEC-TECNOLOGIA
F242041;Dra. Isis Farias;2017-04-24;Ciências Humanas;2011-10-29;39890;DITEC-TECNOLOGIA
F242042;Murilo das Neves;2015-11-29;Ciências Exatas e da Terra;2012-07-17;39890;DITEC-TECNOLOGIA
F242043;Sabrina Silva;2020-06-29;Engenharias;2016-02-17;39890;DITEC-TECNOLOGIA
F242044;Kamilly Fernandes;2017-09-08;Ciências Sociais Aplicadas;2012-12-23;39890;DITEC-TECNOLOGIA
F242045;Cauê Caldeira;2019-09-10;Ciências Exatas e da Terra;2013-08-27;39890;DITEC-TECNOLOGIA
F242046;Luana Nascimento;2022-09-06;Ciências Agrárias;2020-02-10;39890;DITEC-TECNOLOGIA
F242047;Mariana Peixoto;2019-06-07;Ciências Humanas;2011-10-14;39890;DITEC-TECNOLOGIA
F242048;Dra. Sophie Pires;2017-12-06;Ciências Sociais Aplicadas;2016-05-15;39890;DITEC-TECNOLOGIA
F242049;Benício Campos;2020-07-04;Ciências da Saúde;2016-10-21;39890;DITEC-TECNOLOGIA
F242050;Dra. Milena Aragão;2020-02-12;Ciências Biológicas;2016-01-28;39890;DITEC-TECNOLOGIA
F242051;Thomas Gomes;2017-07-04;Engenharias;2012-07-24;39890;DITEC-TECNOLOGIA
F242052;Luiz Gustavo Barbosa;2016-05-07;Ciências Biológicas;2013-05-18;39890;DITEC-TECNOLOGIA
F242053;Lucas Gabriel Silveira;2023-07-10;Ciências Humanas;2014-09-24;39890;DITEC-TECNOLOGIA
F242054;Maria Eduarda Silva;2016-01-02;Ciências da Saúde;2013-07-18;39890;DITEC-TECNOLOGIA
F242055;Dr. Felipe Nascimento;2017-05-19;Ciências da Saúde;2013-08-29;39890;DITEC-TECNOLOGIA
F242056;Leandro Oliveira;2017-06-26;Engenharias;2010-12-07;39890;DITEC-TECNOLOGIA
F242057;Alexia Gomes;2020-11-16;Ciências Exatas e da Terra;2018-08-07;39890;DITEC-TECNOLOGIA
F242058;André Azevedo;2021-06-03;Engenharias;2015-06-03;39890;DITEC-TECNOLOGIA
F242059;Rafael Alves;2014-12-16;Engenharias;2009-09-29;39890;DITEC-TECNOLOGIA
F242060;Amanda Nunes;2015-06-13;Lingüística, Letras e Artes;2013-02-02;39890;DITEC-TECNOLOGIA
F242061;Emanuel Silveira;2018-12-25;Engenharias;2017-12-27;39890;DITEC-TECNOLOGIA
F242062;Luana Melo;2016-03-01;Ciências Exatas e da Terra;2009-11-02;39890;DITEC-TECNOLOGIA
F242063;Pedro Henrique Rezende;2022-12-08;Engenharias;2014-02-17;39890;DITEC-TECNOLOGIA
F242064;Rafaela Pinto;2015-03-18;Engenharias;2013-01-05;39890;DITEC-TECNOLOGIA
F242065;Yago Gonçalves;2024-05-27;Ciências da Saúde;2010-04-02;39890;DITEC-TECNOLOGIA
F242066;Diego Souza;2018-12-10;Ciências Humanas;2011-12-14;39890;DITEC-TECNOLOGIA
F242067;Lara Moraes;2022-04-20;Lingüística, Letras e Artes;2009-12-03;39890;DITEC-TECNOLOGIA
F242068;Bernardo Silva;2016-05-28;Lingüística, Letras e Artes;2014-10-06;39890;DITEC-TECNOLOGIA
F242069;Dr. João Gabriel Nascimento;2023-03-17;Engenharias;2019-08-07;39890;DITEC-TECNOLOGIA
F242070;Isabel Martins;2023-04-05;Ciências Sociais Aplicadas;2016-05-22;39890;DITEC-TECNOLOGIA
F242071;Luiz Miguel Silveira;2022-03-07;Ciências Humanas;2011-03-01;39890;DITEC-TECNOLOGIA
F242072;Noah Ribeiro;2020-03-21;Lingüística, Letras e Artes;2013-04-21;39890;DITEC-TECNOLOGIA
F242073;João Lucas Sales;2015-04-15;Ciências Sociais Aplicadas;2010-01-22;39890;DITEC-TECNOLOGIA
F242074;Marcela Cardoso;2020-09-11;Engenharias;2010-06-25;39890;DITEC-TECNOLOGIA
F242075;Vitória Oliveira;2021-11-29;Ciências Humanas;2016-02-14;39890;DITEC-TECNOLOGIA
F242076;Gustavo das Neves;2020-09-13;Ciências Exatas e da Terra;2014-11-06;39890;DITEC-TECNOLOGIA
F242077;Noah Silveira;2020-05-02;Ciências Sociais Aplicadas;2014-12-01;39890;DITEC-TECNOLOGIA
F242078;Luiz Miguel Pinto;2021-01-23;Ciências da Saúde;2012-02-26;39890;DITEC-TECNOLOGIA
F242079;Maria Clara Nascimento;2023-01-26;Ciências Sociais Aplicadas;2010-07-21;39890;DITEC-TECNOLOGIA
F242080;Esther Cavalcanti;2020-11-26;Engenharias;2012-01-06;39890;DITEC-TECNOLOGIA
F242081;Alexandre Barros;2021-12-28;Ciências Exatas e da Terra;2021-01-08;39890;DITEC-TECNOLOGIA
F242082;Ana Luiza Cardoso;2016-07-26;Ciências da Saúde;2011-08-29;39890;DITEC-TECNOLOGIA
F242083;Matheus Fernandes;2016-02-13;Ciências da Saúde;2015-03-19;39890;DITEC-TECNOLOGIA
F242084;Matheus Ramos;2019-04-10;Engenharias;2018-02-01;39890;DITEC-TECNOLOGIA
F242085;Heloísa Campos;2018-09-11;Ciências Sociais Aplicadas;2018-06-14;39890;DITEC-TECNOLOGIA
F242086;Enzo Gabriel Cardoso;2015-09-21;Ciências Exatas e da Terra;2011-10-21;39890;DITEC-TECNOLOGIA
F242087;João Miguel Oliveira;2019-08-03;Ciências Sociais Aplicadas;2017-12-11;39890;DITEC-TECNOLOGIA
F242088;Davi Lucca Porto;2018-04-28;Ciências Exatas e da Terra;2017-05-09;39890;DITEC-TECNOLOGIA
F242089;Giovanna Cardoso;2023-06-10;Ciências da Saúde;2014-04-06;39890;DITEC-TECNOLOGIA
F242090;Alexia Aragão;2022-07-05;Engenharias;2012-01-25;39890;DITEC-TECNOLOGIA
F242091;Laís Novaes;2014-08-10;Engenharias;2012-04-27;39890;DITEC-TECNOLOGIA
F242092;Cauã Sales;2023-02-10;Engenharias;2022-12-14;39890;DITEC-TECNOLOGIA
F242093;Raquel Lima;2019-01-13;Ciências Biológicas;2009-12-29;39890;DITEC-TECNOLOGIA
F242094;Kevin das Neves;2023-12-05;Ciências Agrárias;2012-12-17;39890;DITEC-TECNOLOGIA
F242095;Joaquim da Conceição;2022-02-19;Ciências Humanas;2010-11-05;39890;DITEC-TECNOLOGIA
F242096;Vitor Ramos;2016-11-27;Lingüística, Letras e Artes;2014-05-05;39890;DITEC-TECNOLOGIA
F242097;Danilo Cardoso;2018-04-24;Engenharias;2018-02-01;39890;DITEC-TECNOLOGIA
F242098;Lucca Carvalho;2023-09-21;Ciências Agrárias;2013-04-03;39890;DITEC-TECNOLOGIA
F242099;Matheus Cavalcanti;2021-07-09;Engenharias;2021-02-01;39890;DITEC-TECNOLOGIA
F242100;Leandro Sales;2020-02-02;Ciências Sociais Aplicadas;2014-04-05;39890;DITEC-TECNOLOGIA
F242101;Isis Ferreira;2022-09-07;Ciências Humanas;2013-11-10;39890;DITEC-TECNOLOGIA
F242102;Laura Fernandes;2017-02-03;Ciências Sociais Aplicadas;2016-05-28;39890;DITEC-TECNOLOGIA
F242103;André Rocha;2022-04-01;Ciências Humanas;2012-04-10;39890;DITEC-TECNOLOGIA
F242104;Sr. Juan Jesus;2018-12-18;Ciências Agrárias;2014-05-30;39890;DITEC-TECNOLOGIA
F242105;Sr. Nathan Silveira;2016-07-09;Ciências Exatas e da Terra;2009-12-28;39890;DITEC-TECNOLOGIA
F242106;Ana Carolina Freitas;2020-01-30;Ciências da Saúde;2016-05-31;39890;DITEC-TECNOLOGIA
F242107;Sra. Maria Luiza Melo;2024-01-15;Ciências Humanas;2020-04-22;39890;DITEC-TECNOLOGIA
F242108;Ana Carolina Nunes;2015-08-27;Engenharias;2015-02-28;39890;DITEC-TECNOLOGIA
F242109;Fernando Pinto;2024-02-02;Engenharias;2011-05-12;39890;DITEC-TECNOLOGIA
F242110;Luna Barros;2019-04-13;Engenharias;2014-12-19;39890;DITEC-TECNOLOGIA
F242111;Laís Oliveira;2015-07-18;Ciências da Saúde;2012-10-28;39890;DITEC-TECNOLOGIA
F242112;Dr. Luiz Felipe Moreira;2024-02-05;Ciências Agrárias;2010-09-22;39890;DITEC-TECNOLOGIA
F242113;Sarah Caldeira;2020-11-21;Ciências da Saúde;2020-04-14;39890;DITEC-TECNOLOGIA
F242114;Maria Vitória da Costa;2023-12-15;Engenharias;2019-10-16;39890;DITEC-TECNOLOGIA
F242115;Sra. Caroline Silveira;2021-12-20;Ciências Humanas;2010-11-12;39890;DITEC-TECNOLOGIA
F242116;Agatha Peixoto;2022-07-23;Ciências Exatas e da Terra;2011-02-19;39890;DITEC-TECNOLOGIA
F242117;Sra. Ana Luiza Aragão;2017-05-03;Engenharias;2009-10-11;39890;DITEC-TECNOLOGIA
F242118;Noah da Luz;2018-01-01;Ciências Agrárias;2014-12-03;39890;DITEC-TECNOLOGIA
F242119;Lavínia Nunes;2019-02-01;Engenharias;2013-01-30;39890;DITEC-TECNOLOGIA
F242120;Emanuel Porto;2015-05-04;Ciências Agrárias;2010-04-20;39890;DITEC-TECNOLOGIA
F242121;Gabriel Nascimento;2016-03-24;Ciências Sociais Aplicadas;2013-09-12;39890;DITEC-TECNOLOGIA
F242122;Vinicius Souza;2018-09-13;Ciências Biológicas;2013-02-07;39890;DITEC-TECNOLOGIA
F242123;João Pedro Santos;2022-12-13;Ciências Sociais Aplicadas;2012-12-16;39890;DITEC-TECNOLOGIA
F242124;Helena Ribeiro;2018-09-17;Ciências Sociais Aplicadas;2011-09-03;39890;DITEC-TECNOLOGIA
F242125;Sr. Vitor Gabriel Cardoso;2021-10-28;Ciências Biológicas;2021-05-24;39890;DITEC-TECNOLOGIA
F242126;Vinicius Viana;2024-02-04;Engenharias;2015-11-24;39890;DITEC-TECNOLOGIA
F242127;Diogo da Rocha;2018-06-18;Ciências Biológicas;2012-04-18;39890;DITEC-TECNOLOGIA
F242128;Bruno da Cunha;2024-06-07;Ciências Exatas e da Terra;2016-08-26;39890;DITEC-TECNOLOGIA
F242129;Dr. Heitor Nascimento;2020-07-24;Ciências Exatas e da Terra;2010-04-09;39890;DITEC-TECNOLOGIA
F242130;Dr. Vicente Novaes;2018-11-29;Ciências Biológicas;2011-10-31;39890;DITEC-TECNOLOGIA
F242131;Diogo Souza;2017-05-03;Ciências Humanas;2017-03-28;39890;DITEC-TECNOLOGIA
F242132;Luiz Henrique Sales;2016-05-06;Ciências Humanas;2010-04-27;39890;DITEC-TECNOLOGIA
F242133;Luna Correia;2020-07-27;Ciências da Saúde;2019-04-03;39890;DITEC-TECNOLOGIA
F242134;Augusto da Paz;2017-12-11;Lingüística, Letras e Artes;2014-05-13;39890;DITEC-TECNOLOGIA
F242135;Antônio Lopes;2014-09-18;Ciências Biológicas;2013-11-08;39890;DITEC-TECNOLOGIA
F242136;Vitor Gabriel Lopes;2021-12-23;Ciências Sociais Aplicadas;2016-08-09;39890;DITEC-TECNOLOGIA
F242137;Srta. Esther Alves;2015-04-17;Ciências Biológicas;2012-07-30;39890;DITEC-TECNOLOGIA
F242138;Miguel Martins;2015-12-21;Ciências Agrárias;2010-07-04;39890;DITEC-TECNOLOGIA
F242139;Júlia da Paz;2023-04-10;Ciências Biológicas;2017-11-22;39890;DITEC-TECNOLOGIA
F242140;Sophia Moura;2018-08-22;Ciências Biológicas;2014-12-07;39890;DITEC-TECNOLOGIA
F242141;Joana Alves;2017-11-19;Ciências Biológicas;2014-07-03;39890;DITEC-TECNOLOGIA
F242142;Leandro Costela;2017-01-29;Ciências Sociais Aplicadas;2009-08-22;39890;DITEC-TECNOLOGIA
F242143;Srta. Eduarda Almeida;2024-06-15;Ciências Biológicas;2012-02-22;39890;DITEC-TECNOLOGIA
F242144;Alice Mendes;2022-07-10;Ciências da Saúde;2015-08-26;39890;DITEC-TECNOLOGIA
F242145;Elisa da Luz;2017-07-29;Lingüística, Letras e Artes;2013-01-18;39890;DITEC-TECNOLOGIA
F242146;Maria Vitória Farias;2023-06-26;Ciências Agrárias;2014-07-25;39890;DITEC-TECNOLOGIA
F242147;Mirella da Rocha;2018-05-19;Engenharias;2018-05-18;39890;DITEC-TECNOLOGIA
F242148;Luigi Moreira;2017-09-19;Lingüística, Letras e Artes;2012-05-21;39890;DITEC-TECNOLOGIA
F242149;Sra. Milena Almeida;2019-10-30;Ciências Humanas;2011-11-30;39890;DITEC-TECNOLOGIA
F242369;Davi Freitas;2022-07-03;Ciências Biológicas;2019-02-20;35405;DITEC/UOS/GETIN II
F242370;Renan Barros;2024-01-27;Engenharias;2018-11-02;35405;DITEC/UOS/GETIN II
F242371;Alícia Ramos;2016-11-12;Engenharias;2013-01-19;35405;DITEC/UOS/GETIN II
F242372;Daniel Caldeira;2023-04-14;Ciências Exatas e da Terra;2012-03-23;35405;DITEC/UOS/GETIN II
F242373;Cauã Melo;2020-05-23;Lingüística, Letras e Artes;2019-01-02;35405;DITEC/UOS/GETIN II
F242374;Isadora Freitas;2019-02-02;Engenharias;2018-05-26;35405;DITEC/UOS/GETIN II
F242375;Benício da Conceição;2024-04-05;Engenharias;2022-05-29;35405;DITEC/UOS/GETIN II
F242376;Lucas Gabriel Moraes;2021-05-23;Ciências Agrárias;2017-12-16;35405;DITEC/UOS/GETIN II
F242377;Sr. Benício Ribeiro;2019-12-21;Ciências Sociais Aplicadas;2017-12-23;35405;DITEC/UOS/GETIN II
F242378;Renan Castro;2024-02-09;Engenharias;2017-05-26;35405;DITEC/UOS/GETIN II
F242379;Danilo Porto;2017-04-17;Ciências Agrárias;2013-04-16;35405;DITEC/UOS/GETIN II
F242380;João Felipe Alves;2021-05-12;Ciências da Saúde;2021-05-08;35405;DITEC/UOS/GETIN II
F242381;João Lucas da Conceição;2016-01-04;Engenharias;2015-02-28;35405;DITEC/UOS/GETIN II
F242382;Amanda da Conceição;2023-11-06;Engenharias;2017-11-26;35405;DITEC/UOS/GETIN II
F242383;Sabrina Ferreira;2021-08-17;Ciências Exatas e da Terra;2018-12-07;35405;DITEC/UOS/GETIN II
F242384;Joaquim Duarte;2020-03-18;Engenharias;2010-07-29;35405;DITEC/UOS/GETIN II
F242385;Luiz Fernando da Cruz;2022-03-05;Ciências da Saúde;2016-08-28;35405;DITEC/UOS/GETIN II
F242386;Maria Vitória Porto;2021-06-15;Ciências Agrárias;2014-03-13;35405;DITEC/UOS/GETIN II
F242387;Thiago Rezende;2015-07-06;Ciências Sociais Aplicadas;2010-04-25;35405;DITEC/UOS/GETIN II
F242388;Brenda Correia;2017-04-17;Ciências Exatas e da Terra;2016-10-20;35405;DITEC/UOS/GETIN II
F242389;Lívia Freitas;2022-08-29;Ciências Humanas;2014-03-06;35405;DITEC/UOS/GETIN II
F242390;Marcela Martins;2016-09-17;Ciências Sociais Aplicadas;2015-03-03;35405;DITEC/UOS/GETIN II
F242391;Ana Lívia Araújo;2016-09-12;Ciências Agrárias;2009-08-31;35405;DITEC/UOS/GETIN II
F242392;Rafael Campos;2019-02-23;Ciências Biológicas;2011-03-04;35400;DITEC/UOS/GETIN I
F242393;Eloah Farias;2015-04-08;Ciências Exatas e da Terra;2014-07-29;35400;DITEC/UOS/GETIN I
F242394;Alexandre Dias;2023-10-15;Ciências Humanas;2022-01-21;35400;DITEC/UOS/GETIN I
F242395;Dr. Levi Barbosa;2017-02-05;Ciências Agrárias;2014-02-14;35400;DITEC/UOS/GETIN I
F242396;Joaquim Santos;2016-03-09;Ciências Sociais Aplicadas;2014-08-30;35400;DITEC/UOS/GETIN I
F242397;Leonardo Moreira;2023-01-31;Ciências Sociais Aplicadas;2010-12-28;35400;DITEC/UOS/GETIN I
F242398;Srta. Agatha Ramos;2023-08-20;Ciências Sociais Aplicadas;2013-07-10;35400;DITEC/UOS/GETIN I
F242399;Luiz Miguel da Luz;2021-05-26;Ciências Sociais Aplicadas;2011-06-04;35400;DITEC/UOS/GETIN I
F242400;Dr. Benjamin Sales;2023-10-05;Ciências Humanas;2017-05-16;35400;DITEC/UOS/GETIN I
F242401;Clarice Moraes;2020-04-21;Ciências Agrárias;2019-01-04;35400;DITEC/UOS/GETIN I
F242402;Dr. João Guilherme da Luz;2017-02-06;Ciências Biológicas;2011-03-06;35400;DITEC/UOS/GETIN I
F242403;Sabrina Campos;2016-09-14;Ciências Agrárias;2009-08-30;35400;DITEC/UOS/GETIN I
F242404;Daniela Fernandes;2024-03-15;Ciências Biológicas;2014-03-14;35400;DITEC/UOS/GETIN I
F242405;Gustavo Moura;2014-09-30;Ciências Biológicas;2012-01-18;35400;DITEC/UOS/GETIN I
F242406;Leonardo Monteiro;2015-04-30;Ciências Sociais Aplicadas;2012-11-29;35400;DITEC/UOS/GETIN I
F242407;Yasmin Rezende;2017-12-22;Engenharias;2010-09-15;35400;DITEC/UOS/GETIN I
F242408;Alexandre Sales;2018-09-02;Lingüística, Letras e Artes;2015-12-24;35400;DITEC/UOS/GETIN I
F242409;Davi Lucas Aragão;2022-07-26;Ciências Humanas;2018-04-04;35400;DITEC/UOS/GETIN I
